Product Category,Product Name,Unit Price,ratings
PREPARED FOODS,Fruits and Vegetables,129.8,4.06
PREPARED FOODS,Dairy,55.99,5
PREPARED FOODS,Frozen Foods,60.12,4
PREPARED FOODS,Dairy,182.86,3.38
PREPARED FOODS,Household,147.44,3.12
PREPARED FOODS,Frozen Foods,148.54,3.92
PREPARED FOODS,Hard Drinks,109.16,4.01
PREPARED FOODS,Hard Drinks,148.94,3.68
PREPARED FOODS,Baking Goods,122.31,4.9
PREPARED FOODS,Baking Goods,33.99,4.26
PREPARED FOODS,Soft Drinks,185.42,3.73
PREPARED FOODS,Hard Drinks,190.49,2.94
PREPARED FOODS,Frozen Foods,158.26,3.28
PREPARED FOODS,Household,121.18,1.73
PREPARED FOODS,Frozen Foods,154.56,3.68
PREPARED FOODS,Fruits and Vegetables,88.05,3.95
PREPARED FOODS,Health and Hygiene,44.81,5
PREPARED FOODS,Starchy Foods,168.62,3.41
PREPARED FOODS,Health and Hygiene,194.22,3.61
PREPARED FOODS,Canned,41.61,3.4
PREPARED FOODS,Frozen Foods,62.12,3.66
PREPARED FOODS,Snack Foods,226.37,3.51
PREPARED FOODS,Frozen Foods,195.55,4.17
PREPARED FOODS,Household,61.72,4.73
PREPARED FOODS,Starchy Foods,166.72,3.88
PREPARED FOODS,Household,176.34,5
PREPARED FOODS,Snack Foods,230.67,4.36
PREPARED FOODS,Fruits and Vegetables,61.05,3.37
PREPARED FOODS,Snack Foods,115.65,3.41
PREPARED FOODS,Soft Drinks,50.37,4.06
PREPARED FOODS,Frozen Foods,39.38,3.63
PREPARED FOODS,Frozen Foods,57.96,3.68
PREPARED FOODS,Meat,110.05,4.59
PREPARED FOODS,Dairy,196.38,3.29
PREPARED FOODS,Frozen Foods,141.28,4.95
PREPARED FOODS,Fruits and Vegetables,228.2,2.99
PREPARED FOODS,Frozen Foods,154.07,4.7
PREPARED FOODS,Household,121.18,3.88
PREPARED FOODS,Breads,130.1,3.19
PREPARED FOODS,Baking Goods,187.82,5
PREPARED FOODS,Fruits and Vegetables,62.22,3.66
PREPARED FOODS,Snack Foods,175.04,3.84
PREPARED FOODS,Others,185.66,5
PREPARED FOODS,Household,98.37,4.05
PREPARED FOODS,Fruits and Vegetables,106.53,2.52
PREPARED FOODS,Fruits and Vegetables,236.56,4.99
PREPARED FOODS,Snack Foods,108.26,4.43
PREPARED FOODS,Baking Goods,150.74,4.4
PREPARED FOODS,Health and Hygiene,102.9,3.01
PREPARED FOODS,Health and Hygiene,112.52,4.8
PREPARED FOODS,Breads,173.91,4.36
PREPARED FOODS,Health and Hygiene,36.99,4.54
PREPARED FOODS,Fruits and Vegetables,188.62,4.09
PREPARED FOODS,Fruits and Vegetables,84.39,4.09
PREPARED FOODS,Household,143.05,2.55
PREPARED FOODS,Household,251.51,4.43
PREPARED FOODS,Fruits and Vegetables,110.96,3.86
PREPARED FOODS,Fruits and Vegetables,191.65,2.97
PREPARED FOODS,Baking Goods,50.57,3.32
PREPARED FOODS,Baking Goods,89.95,3.5
PREPARED FOODS,Snack Foods,115.18,3.07
PREPARED FOODS,Hard Drinks,151.97,4.75
PREPARED FOODS,Canned,150.9,4.13
PREPARED FOODS,Household,179.4,4.78
PREPARED FOODS,Frozen Foods,122.11,3.11
PREPARED FOODS,Soft Drinks,142.52,1.04
PREPARED FOODS,Snack Foods,89.91,1.08
PREPARED FOODS,Fruits and Vegetables,185.63,2.82
PREPARED FOODS,Frozen Foods,213.02,4.15
PREPARED FOODS,Canned,153.6,3.41
PREPARED FOODS,Health and Hygiene,48.9,3.45
PREPARED FOODS,Fruits and Vegetables,168.68,3.13
PREPARED FOODS,Snack Foods,192.51,2.56
PREPARED FOODS,Frozen Foods,188.12,4.19
PREPARED FOODS,Baking Goods,99.47,3.75
PREPARED FOODS,Baking Goods,128.1,3.94
PREPARED FOODS,Dairy,52.73,5
PREPARED FOODS,Breads,216.72,4.9
PREPARED FOODS,Fruits and Vegetables,51.07,4.58
PREPARED FOODS,Baking Goods,76.14,2.7
PREPARED FOODS,Baking Goods,152.5,5
PREPARED FOODS,Health and Hygiene,57.29,3.01
PREPARED FOODS,Snack Foods,53.26,5
PREPARED FOODS,Soft Drinks,162.72,3.33
PREPARED FOODS,Fruits and Vegetables,244.35,3.6
PREPARED FOODS,Meat,154.53,4.22
PREPARED FOODS,Baking Goods,181.76,4.25
PREPARED FOODS,Health and Hygiene,193.92,3.4
PREPARED FOODS,Canned,167.08,3.55
PREPARED FOODS,Dairy,45.37,4.47
PREPARED FOODS,Fruits and Vegetables,183.33,1.97
PREPARED FOODS,Others,121.37,5
PREPARED FOODS,Snack Foods,207.46,2.91
PREPARED FOODS,Meat,155.43,5
PREPARED FOODS,Household,98.24,3.2
PREPARED FOODS,Household,120.51,3.44
PREPARED FOODS,Fruits and Vegetables,109.92,4.72
PREPARED FOODS,Fruits and Vegetables,198.21,2.75
PREPARED FOODS,Baking Goods,73.34,2.96
PREPARED FOODS,Meat,151.34,3.1
PREPARED FOODS,Fruits and Vegetables,117.75,3.31
PREPARED FOODS,Snack Foods,259.66,4.42
PREPARED FOODS,Baking Goods,66.11,3.79
PREPARED FOODS,Seafood,52.2,5
PREPARED FOODS,Fruits and Vegetables,165.65,2.71
PREPARED FOODS,Dairy,250.48,4.97
PREPARED FOODS,Snack Foods,113.15,2.74
PREPARED FOODS,Meat,157.29,4.98
PREPARED FOODS,Canned,106.36,3.68
PREPARED FOODS,Health and Hygiene,147.54,3.6
PREPARED FOODS,Canned,164.88,2.51
PREPARED FOODS,Household,188.65,3.16
PREPARED FOODS,Dairy,247.18,4.09
PREPARED FOODS,Dairy,255.27,3.27
PREPARED FOODS,Frozen Foods,142.18,1.68
PREPARED FOODS,Hard Drinks,115.38,4.09
PREPARED FOODS,Canned,94.71,4.23
PREPARED FOODS,Baking Goods,171.18,4.38
PREPARED FOODS,Snack Foods,104.8,4.12
PREPARED FOODS,Breads,61.42,4.07
PREPARED FOODS,Household,183.76,2.97
PREPARED FOODS,Starchy Foods,194.28,3.5
PREPARED FOODS,Snack Foods,112.95,4.45
PREPARED FOODS,Health and Hygiene,37.15,3.45
PREPARED FOODS,Canned,181.63,3.22
PREPARED FOODS,Health and Hygiene,56.39,4.61
PREPARED FOODS,Fruits and Vegetables,168.15,3.75
PREPARED FOODS,Dairy,86.69,2.98
PREPARED FOODS,Canned,46.44,4.66
PREPARED FOODS,Meat,141.68,3.76
PREPARED FOODS,Snack Foods,105.86,4.2
PREPARED FOODS,Snack Foods,37.72,3.67
PREPARED FOODS,Meat,62.68,3.55
PREPARED FOODS,Health and Hygiene,240.29,3.24
PREPARED FOODS,Soft Drinks,150.4,5
PREPARED FOODS,Fruits and Vegetables,110.12,3.26
PREPARED FOODS,Frozen Foods,166.05,2.61
PREPARED FOODS,Meat,184.8,4.33
PREPARED FOODS,Canned,118.71,3.96
PREPARED FOODS,Frozen Foods,73.74,5
PREPARED FOODS,Household,175.74,3.79
PREPARED FOODS,Fruits and Vegetables,222.08,3.29
PREPARED FOODS,Frozen Foods,42.98,2.17
PREPARED FOODS,Breads,34.19,5
PREPARED FOODS,Dairy,263.92,2.43
PREPARED FOODS,Soft Drinks,188.55,3.64
PREPARED FOODS,Canned,209.83,3.89
PREPARED FOODS,Snack Foods,260.03,3.73
PREPARED FOODS,Health and Hygiene,123.37,3.59
PREPARED FOODS,Snack Foods,260.76,5
PREPARED FOODS,Household,185.89,5
PREPARED FOODS,Soft Drinks,241.55,3.51
PREPARED FOODS,Snack Foods,185.13,3.06
PREPARED FOODS,Breads,104.33,3.63
PREPARED FOODS,Dairy,49.64,2.65
PREPARED FOODS,Baking Goods,236.26,4.63
PREPARED FOODS,Fruits and Vegetables,247.41,3.44
PREPARED FOODS,Meat,50.03,2.94
PREPARED FOODS,Fruits and Vegetables,78.8,4.41
PREPARED FOODS,Snack Foods,125.77,2.85
PREPARED FOODS,Dairy,96.77,3.97
PREPARED FOODS,Fruits and Vegetables,128.97,5
PREPARED FOODS,Dairy,242.35,1.28
PREPARED FOODS,Snack Foods,126.77,3.94
PREPARED FOODS,Hard Drinks,261.73,3.81
PREPARED FOODS,Baking Goods,194.95,4.77
PREPARED FOODS,Dairy,120.14,3.3
PREPARED FOODS,Snack Foods,243.42,4.65
PREPARED FOODS,Frozen Foods,188.39,4.67
PREPARED FOODS,Breads,84.96,5
PREPARED FOODS,Snack Foods,109.06,3.53
PREPARED FOODS,Fruits and Vegetables,128.87,2.69
PREPARED FOODS,Breakfast,232.83,4.73
PREPARED FOODS,Snack Foods,113.55,3.94
PREPARED FOODS,Frozen Foods,71.9,2.59
PREPARED FOODS,Household,41.55,4.21
PREPARED FOODS,Fruits and Vegetables,41.61,2.99
PREPARED FOODS,Frozen Foods,57.99,2.94
PREPARED FOODS,Dairy,208.83,2.83
PREPARED FOODS,Health and Hygiene,117.35,5
PREPARED FOODS,Hard Drinks,116.35,3.72
PREPARED FOODS,Dairy,249.51,4.27
PREPARED FOODS,Fruits and Vegetables,144.61,3.55
PREPARED FOODS,Health and Hygiene,195.58,3.29
PREPARED FOODS,Canned,49.9,2.08
PREPARED FOODS,Household,209.63,5
PREPARED FOODS,Snack Foods,34.92,4.89
PREPARED FOODS,Hard Drinks,234.46,3.01
PREPARED FOODS,Baking Goods,106.29,3.86
PREPARED FOODS,Household,146.11,4.15
PREPARED FOODS,Household,150.44,3.36
PREPARED FOODS,Dairy,93.84,3.49
PREPARED FOODS,Frozen Foods,74.2,3.5
PREPARED FOODS,Snack Foods,54.6,3.92
PREPARED FOODS,Breads,87.59,5
PREPARED FOODS,Snack Foods,238.22,5
PREPARED FOODS,Dairy,239.55,3.53
PREPARED FOODS,Breakfast,52.3,4.14
PREPARED FOODS,Baking Goods,167.31,3.65
PREPARED FOODS,Canned,51.96,2.12
PREPARED FOODS,Snack Foods,213.72,4.83
PREPARED FOODS,Breakfast,195.35,3.57
PREPARED FOODS,Meat,249.94,5
PREPARED FOODS,Household,248.88,4.21
PREPARED FOODS,Fruits and Vegetables,153.47,5
PREPARED FOODS,Hard Drinks,192.18,3.23
PREPARED FOODS,Others,67.21,2.82
PREPARED FOODS,Frozen Foods,64.32,3.1
PREPARED FOODS,Others,100.9,4.34
PREPARED FOODS,Starchy Foods,81.2,3.3
PREPARED FOODS,Snack Foods,171.74,3.58
PREPARED FOODS,Snack Foods,148.14,5
PREPARED FOODS,Household,255.57,3.81
PREPARED FOODS,Fruits and Vegetables,215.15,4.78
PREPARED FOODS,Health and Hygiene,154.56,4.86
PREPARED FOODS,Breakfast,175.64,2.96
PREPARED FOODS,Fruits and Vegetables,174.87,1.72
PREPARED FOODS,Soft Drinks,155.8,4.69
PREPARED FOODS,Fruits and Vegetables,37.85,5
PREPARED FOODS,Snack Foods,167.78,4.2
PREPARED FOODS,Frozen Foods,50.67,5
PREPARED FOODS,Canned,170.68,3.67
PREPARED FOODS,Fruits and Vegetables,99.1,1.75
PREPARED FOODS,Household,258.8,4.31
PREPARED FOODS,Household,61.02,3.42
PREPARED FOODS,Snack Foods,42.14,4.24
PREPARED FOODS,Household,245.18,3.35
PREPARED FOODS,Starchy Foods,178.47,1.45
PREPARED FOODS,Snack Foods,186.39,3.22
PREPARED FOODS,Household,229.7,2.36
PREPARED FOODS,Snack Foods,98.31,4.07
PREPARED FOODS,Baking Goods,224.74,2.25
PREPARED FOODS,Frozen Foods,46.61,1.49
PREPARED FOODS,Frozen Foods,260.83,5
PREPARED FOODS,Frozen Foods,102.5,5
PREPARED FOODS,Dairy,196.18,3.91
PREPARED FOODS,Soft Drinks,238.66,2.86
PREPARED FOODS,Meat,195.51,3.3
PREPARED FOODS,Snack Foods,255.07,3.85
PREPARED FOODS,Baking Goods,100.63,3.96
PREPARED FOODS,Household,31.99,4.13
PREPARED FOODS,Dairy,86.29,4.3
PREPARED FOODS,Household,195.35,3.02
PREPARED FOODS,Canned,78.8,4.14
PREPARED FOODS,Household,177.03,4.07
PREPARED FOODS,Baking Goods,101.3,2.74
PREPARED FOODS,Frozen Foods,91.18,3.25
PREPARED FOODS,Frozen Foods,247.84,4.13
PREPARED FOODS,Snack Foods,143.52,2.66
PREPARED FOODS,Health and Hygiene,64.82,1.71
PREPARED FOODS,Health and Hygiene,264.22,3.13
PREPARED FOODS,Canned,210.93,2.8
PREPARED FOODS,Household,127.97,4.49
PREPARED FOODS,Household,173.21,5
PREPARED FOODS,Dairy,181.23,2.59
PREPARED FOODS,Frozen Foods,180.23,4.55
PREPARED FOODS,Household,127.97,4.69
PREPARED FOODS,Snack Foods,62.55,3.16
PREPARED FOODS,Frozen Foods,63.75,4.24
PREPARED FOODS,Canned,143.08,2.24
PREPARED FOODS,Baking Goods,179.57,4.36
PREPARED FOODS,Snack Foods,197.55,3.94
PREPARED FOODS,Frozen Foods,51.47,3.46
PREPARED FOODS,Fruits and Vegetables,146.57,5
PREPARED FOODS,Household,186.89,5
PREPARED FOODS,Breads,120.71,4.17
PREPARED FOODS,Snack Foods,212.52,3.56
PREPARED FOODS,Baking Goods,141.38,2.26
PREPARED FOODS,Soft Drinks,131.07,4.63
PREPARED FOODS,Health and Hygiene,235.76,3.34
PREPARED FOODS,Health and Hygiene,35.42,3.8
PREPARED FOODS,Snack Foods,110.85,2.69
PREPARED FOODS,Frozen Foods,92.05,2.42
PREPARED FOODS,Dairy,43.44,3.63
PREPARED FOODS,Frozen Foods,48.87,3.18
PREPARED FOODS,Health and Hygiene,98.04,3.89
PREPARED FOODS,Household,173.84,3.65
PREPARED FOODS,Frozen Foods,211.72,2.8
PREPARED FOODS,Fruits and Vegetables,104.03,4.14
PREPARED FOODS,Household,126.93,2.85
PREPARED FOODS,Snack Foods,212.72,3.79
PREPARED FOODS,Snack Foods,127.97,5
PREPARED FOODS,Health and Hygiene,190.02,3.59
PREPARED FOODS,Household,222.57,2.54
PREPARED FOODS,Canned,142.18,2.96
PREPARED FOODS,Baking Goods,43.65,4.07
PREPARED FOODS,Canned,151.67,3.66
PREPARED FOODS,Canned,119.84,4.05
PREPARED FOODS,Canned,146.94,3.77
PREPARED FOODS,Fruits and Vegetables,260.43,4.17
PREPARED FOODS,Household,84.82,2.95
PREPARED FOODS,Canned,138.68,4.16
PREPARED FOODS,Canned,88.72,5
PREPARED FOODS,Canned,232.53,3.93
PREPARED FOODS,Household,104.6,5
PREPARED FOODS,Fruits and Vegetables,61.32,5
PREPARED FOODS,Meat,126.3,5
PREPARED FOODS,Fruits and Vegetables,229.17,4.2
PREPARED FOODS,Meat,151.84,1.97
PREPARED FOODS,Household,120.21,3.69
PREPARED FOODS,Canned,41.71,3.07
PREPARED FOODS,Baking Goods,197.51,3.6
PREPARED FOODS,Fruits and Vegetables,145.14,3.54
PREPARED FOODS,Snack Foods,61.22,3.06
PREPARED FOODS,Health and Hygiene,35.62,3.23
PREPARED FOODS,Snack Foods,94.01,3.02
PREPARED FOODS,Meat,49.84,3.31
PREPARED FOODS,Household,233.06,3.74
PREPARED FOODS,Dairy,165.95,4.97
PREPARED FOODS,Household,170.41,3.14
PREPARED FOODS,Breads,194.38,5
PREPARED FOODS,Others,141.95,5
PREPARED FOODS,Soft Drinks,76.27,3.02
PREPARED FOODS,Snack Foods,57.96,5
PREPARED FOODS,Health and Hygiene,152.67,3.71
PREPARED FOODS,Household,243.98,5
PREPARED FOODS,Dairy,86.49,3.27
PREPARED FOODS,Hard Drinks,190.29,3.39
PREPARED FOODS,Hard Drinks,187.19,4.45
PREPARED FOODS,Dairy,185.82,3.92
PREPARED FOODS,Dairy,45.77,3.27
PREPARED FOODS,Canned,81.8,4.18
PREPARED FOODS,Fruits and Vegetables,120.54,3.63
PREPARED FOODS,Starchy Foods,171.34,3.46
PREPARED FOODS,Soft Drinks,190.38,3.57
PREPARED FOODS,Snack Foods,258.36,3.27
PREPARED FOODS,Snack Foods,43.01,2.77
PREPARED FOODS,Baking Goods,194.71,3.16
PREPARED FOODS,Breads,156.23,3.51
PREPARED FOODS,Fruits and Vegetables,174.61,4.56
PREPARED FOODS,Breads,251.01,3.53
PREPARED FOODS,Baking Goods,157.83,2.76
PREPARED FOODS,Canned,107.66,4.46
PREPARED FOODS,Canned,176.04,4.16
PREPARED FOODS,Fruits and Vegetables,195.58,4.07
PREPARED FOODS,Frozen Foods,46.44,5
PREPARED FOODS,Soft Drinks,189.52,3.02
PREPARED FOODS,Canned,142.05,4.16
PREPARED FOODS,Household,141.55,4.43
PREPARED FOODS,Snack Foods,56.1,4.81
PREPARED FOODS,Soft Drinks,49.37,2.56
PREPARED FOODS,Soft Drinks,113.09,4.83
PREPARED FOODS,Hard Drinks,125.14,3.37
PREPARED FOODS,Soft Drinks,95.94,2.69
PREPARED FOODS,Snack Foods,191.38,3.78
PREPARED FOODS,Fruits and Vegetables,52.93,2.89
PREPARED FOODS,Frozen Foods,130.33,4.54
PREPARED FOODS,Snack Foods,227.94,3.1
PREPARED FOODS,Others,121.97,3.03
PREPARED FOODS,Frozen Foods,187.39,4.47
PREPARED FOODS,Fruits and Vegetables,94.74,3.48
PREPARED FOODS,Hard Drinks,145.71,3.12
PREPARED FOODS,Dairy,75.3,4.9
PREPARED FOODS,Baking Goods,67.81,4.42
PREPARED FOODS,Baking Goods,44.41,4.35
PREPARED FOODS,Fruits and Vegetables,41.11,3.95
PREPARED FOODS,Snack Foods,161.26,3.64
PREPARED FOODS,Dairy,119.94,4.74
PREPARED FOODS,Snack Foods,40.35,4.27
PREPARED FOODS,Hard Drinks,35.85,3.8
PREPARED FOODS,Dairy,50.37,2.67
PREPARED FOODS,Frozen Foods,101.2,3.87
PREPARED FOODS,Soft Drinks,91.31,2.15
PREPARED FOODS,Snack Foods,260.3,3.85
PREPARED FOODS,Starchy Foods,226.31,4.08
PREPARED FOODS,Fruits and Vegetables,163.85,3.85
PREPARED FOODS,Breads,100.93,3.67
PREPARED FOODS,Frozen Foods,130.33,3.95
PREPARED FOODS,Soft Drinks,198.11,3.72
PREPARED FOODS,Health and Hygiene,142.08,3.87
PREPARED FOODS,Snack Foods,194.61,4.06
PREPARED FOODS,Canned,189.05,1.94
PREPARED FOODS,Canned,126.5,4.15
PREPARED FOODS,Fruits and Vegetables,44.51,5
PREPARED FOODS,Baking Goods,91.68,3.69
PREPARED FOODS,Frozen Foods,40.95,3.37
PREPARED FOODS,Fruits and Vegetables,176.37,2.93
PREPARED FOODS,Snack Foods,125.87,2.83
PREPARED FOODS,Household,173.21,5
PREPARED FOODS,Hard Drinks,144.41,5
PREPARED FOODS,Dairy,155.8,3.43
PREPARED FOODS,Seafood,149.9,4.25
PREPARED FOODS,Meat,104.63,3.4
PREPARED FOODS,Household,121.24,3.11
PREPARED FOODS,Soft Drinks,175.61,3.22
PREPARED FOODS,Snack Foods,128.57,4.21
PREPARED FOODS,Fruits and Vegetables,127.87,1.79
PREPARED FOODS,Health and Hygiene,192.88,2.89
PREPARED FOODS,Snack Foods,104.33,3.72
PREPARED FOODS,Canned,161.89,1.86
PREPARED FOODS,Health and Hygiene,147.67,3.98
PREPARED FOODS,Soft Drinks,173.47,4.75
PREPARED FOODS,Fruits and Vegetables,149.5,2.75
PREPARED FOODS,Fruits and Vegetables,224.21,4.61
PREPARED FOODS,Fruits and Vegetables,60.52,3.75
PREPARED FOODS,Snack Foods,45.44,2.12
PREPARED FOODS,Breads,156.53,3.7
PREPARED FOODS,Frozen Foods,77.93,3.7
PREPARED FOODS,Snack Foods,107.66,4.57
PREPARED FOODS,Frozen Foods,245.21,3.8
PREPARED FOODS,Snack Foods,164.18,4.46
PREPARED FOODS,Snack Foods,160.66,3.23
PREPARED FOODS,Snack Foods,120.54,3.68
PREPARED FOODS,Dairy,109.29,3.51
PREPARED FOODS,Canned,234.03,2.53
PREPARED FOODS,Fruits and Vegetables,40.41,4.71
PREPARED FOODS,Hard Drinks,252.1,3.68
PREPARED FOODS,Household,191.62,3.22
PREPARED FOODS,Fruits and Vegetables,146.41,3.83
PREPARED FOODS,Household,168.94,2.71
PREPARED FOODS,Hard Drinks,76.6,3.01
PREPARED FOODS,Snack Foods,244.48,3.8
PREPARED FOODS,Breads,161.16,3.41
PREPARED FOODS,Snack Foods,161.96,3.89
PREPARED FOODS,Household,196.71,3.43
PREPARED FOODS,Frozen Foods,248.88,4.08
PREPARED FOODS,Fruits and Vegetables,60.35,3.06
PREPARED FOODS,Household,94.05,3.81
PREPARED FOODS,Fruits and Vegetables,101.87,5
PREPARED FOODS,Canned,35.95,4.71
PREPARED FOODS,Fruits and Vegetables,116.38,2.57
PREPARED FOODS,Baking Goods,240.45,3.37
PREPARED FOODS,Dairy,96.67,4.32
PREPARED FOODS,Baking Goods,249.97,4.52
PREPARED FOODS,Frozen Foods,74.04,3.34
PREPARED FOODS,Breads,99.47,4.27
PREPARED FOODS,Breads,168.98,3.75
PREPARED FOODS,Household,247.58,3.1
PREPARED FOODS,Frozen Foods,187.29,3.85
PREPARED FOODS,Baking Goods,86.29,2.57
PREPARED FOODS,Starchy Foods,60.09,3.39
PREPARED FOODS,Household,106.03,5
PREPARED FOODS,Health and Hygiene,110.15,5
PREPARED FOODS,Breakfast,55.16,3.66
PREPARED FOODS,Frozen Foods,42.28,2.55
PREPARED FOODS,Dairy,178.9,4.96
PREPARED FOODS,Snack Foods,162.55,4.95
PREPARED FOODS,Fruits and Vegetables,119.34,5
PREPARED FOODS,Household,167.45,2.88
PREPARED FOODS,Snack Foods,42.61,4.42
PREPARED FOODS,Health and Hygiene,40.35,4.61
PREPARED FOODS,Household,36.49,3.92
PREPARED FOODS,Snack Foods,259.83,4.19
PREPARED FOODS,Health and Hygiene,96.27,3.68
PREPARED FOODS,Canned,125.5,2.39
PREPARED FOODS,Snack Foods,101.93,5
PREPARED FOODS,Canned,110.62,4.74
PREPARED FOODS,Frozen Foods,89.75,4.31
PREPARED FOODS,Frozen Foods,191.38,3.74
PREPARED FOODS,Health and Hygiene,37.15,3.02
PREPARED FOODS,Breads,121.94,2.84
PREPARED FOODS,Breakfast,92.98,3.38
PREPARED FOODS,Household,120.38,3.77
PREPARED FOODS,Snack Foods,173.71,4.39
PREPARED FOODS,Frozen Foods,37.22,2.49
PREPARED FOODS,Frozen Foods,215.15,3.2
PREPARED FOODS,Canned,84.9224,2.91
PREPARED FOODS,Meat,180.6292,3.37
PREPARED FOODS,Fruits and Vegetables,127.9678,3.57
PREPARED FOODS,Soft Drinks,190.653,4.83
PREPARED FOODS,Household,120.2414,5
PREPARED FOODS,Household,245.146,5
PREPARED FOODS,Dairy,112.8176,2.84
HARDWARE,charging cable,1,099,4.2
HARDWARE,USB cable,349,4
HARDWARE,charging cable,899,3.9
HARDWARE,USB cable,699,4.2
HARDWARE,usb cable,399,4.2
HARDWARE,Charging cable,1,000,3.9
HARDWARE,USB cable,499,4.1
HARDWARE,Usb cable,299,4.3
HARDWARE,USB adapters,999,4.2
HARDWARE,USB cable,299,4
HARDWARE,usb cable,339,4.3
HARDWARE,USB cable,799,4.2
PLAYERS AND ELECTRONICS,HDMI cable,700,4.4
HARDWARE,usb cable,899,4.2
HARDWARE,usb cable,399,4.1
HARDWARE,USB cable,399,4.4
PLAYERS AND ELECTRONICS,smart tv,24999,4.2
HARDWARE,USB cable,399,4
HARDWARE,Charging cable,499,4.1
PLAYERS AND ELECTRONICS,LED TV,21990,4.3
HARDWARE,Lightning cable,1799,4.5
PLAYERS AND ELECTRONICS,HDMI cable,499,3.7
PLAYERS AND ELECTRONICS,LED smart tv,22900,4.3
HARDWARE, Micro Usb cable,199,4
PLAYERS AND ELECTRONICS,LED TV,19990,4.3
PLAYERS AND ELECTRONICS,HDMI cable,699,4.2
PLAYERS AND ELECTRONICS,LED TV,19999,4.2
HARDWARE,Charging cable,399,4
HARDWARE,Charging cable,1999,4.4
HARDWARE,USB cable,999,4.3
HARDWARE, USB charging cable,750,4.5
HARDWARE,Charging cable,499,4
HARDWARE,Charging cable,1099,4.3
HARDWARE,usb cable,599,4.3
HARDWARE,charging usb cable,999,3.9
HARDWARE,micro usb cable,666.66,3.9
HARDWARE,Lightning cable,1900,4.4
HARDWARE,charging cable,999,4
PLAYERS AND ELECTRONICS,LED smart tv,45999,4.2
HARDWARE,USB cable,1999,4.2
HARDWARE,USB cable,695,4.5
PLAYERS AND ELECTRONICS,LED TV,34999,4.3
HARDWARE,charging cable,1099,4.2
HARDWARE,USB adapters,1599,4.3
HARDWARE,Charging cable,199,4
HARDWARE,Charging cable,999,3.3
HARDWARE,USB adapters,1208,4.1
PLAYERS AND ELECTRONICS,HDMI cable,475,4.4
PLAYERS AND ELECTRONICS,Remote Control ,999,3.6
HARDWARE,micro usb cable,395,4.2
HARDWARE,USB adapters,2199,4.4
HARDWARE,micro usb cable,500,4.2
HARDWARE,Lightning cable,2100,4.3
PLAYERS AND ELECTRONICS,smart tv,12999,4.2
HARDWARE,Charging cable,349,4.1
PLAYERS AND ELECTRONICS,Remote,499,3.7
HARDWARE,USB adapters,1399,4.2
PLAYERS AND ELECTRONICS,LED TV,21999,4.2
HARDWARE,Charging cable,1499,4.2
HARDWARE,Charging cable,349,4.3
PLAYERS AND ELECTRONICS,USB cable,799,3.7
PLAYERS AND ELECTRONICS,LED TV,47900,4.3
HARDWARE,USB cable,999,4
HARDWARE,USB cable,845,4.2
PLAYERS AND ELECTRONICS,LED TV,24999,4.2
PLAYERS AND ELECTRONICS,HDMI cable,1400,4.4
HARDWARE,Charging cable,699,4.1
PLAYERS AND ELECTRONICS,LED TV,14990,4.3
PLAYERS AND ELECTRONICS,Swivel tilt wall mount,2999,4.2
HARDWARE,USB cable,700,4.3
HARDWARE,Charging cable,899,4.5
HARDWARE,Charging cable,599,4.1
PLAYERS AND ELECTRONICS,LED TV,42999,4.2
HARDWARE,Charging cable,499,4
HARDWARE,Charging cable,999,4.1
HARDWARE,micro usb cable,499,4.1
HARDWARE,micro usb cable,399,4
PLAYERS AND ELECTRONICS,LED TV,30990,4.1
HARDWARE,Charging cable,499,3.9
PLAYERS AND ELECTRONICS,Firestick Remote,3999,4
HARDWARE,usb cable,1099,4.2
HARDWARE,usb cable,249,4
PLAYERS AND ELECTRONICS,LED TV,19125,3.4
HARDWARE,charging cable,799,4.4
HARDWARE,USB cable,1299,4.2
PLAYERS AND ELECTRONICS,LED TV,39999,4.2
PLAYERS AND ELECTRONICS,LED TV,40990,4.3
PLAYERS AND ELECTRONICS,LED TV,52900,4.3
HARDWARE,Charging cable,999,4.5
HARDWARE,USB cable,1999,4.2
HARDWARE,USB cable,800,3.6
PLAYERS AND ELECTRONICS,LED TV,31999,4.2
HARDWARE,USB cable,699,4.2
HARDWARE,USB cable,999,4.1
PLAYERS AND ELECTRONICS,LED TV,40990,4.2
HARDWARE,USB cable,349,3.7
PLAYERS AND ELECTRONICS, Remote Compatible,799,3.8
HARDWARE, Charging cable,999,3.7
HARDWARE,UE300 USB,1899,4.5
HARDWARE,Type C charger,1499,4.1
PLAYERS AND ELECTRONICS,remote,1499,4.3
HARDWARE,usb cable,1809,4.3
PLAYERS AND ELECTRONICS,Remote Compatible,899,4
PLAYERS AND ELECTRONICS,LED TV,29999,4.2
HARDWARE,usb cable,999,4.2
HARDWARE,Type C charger,999,4.3
HARDWARE,usb cable,1299,4.2
HARDWARE,Compatible Dash/Warp,999,4.3
PLAYERS AND ELECTRONICS,LED TV,65000,4.3
HARDWARE,USB cable,800,3.9
PLAYERS AND ELECTRONICS,LED TV,20000,4.1
PLAYERS AND ELECTRONICS,LED TV,23990,4.3
HARDWARE,Type C charger,999,4.1
PLAYERS AND ELECTRONICS,Cotbolt Silicone Protective,1999,4.5
HARDWARE,Charging cable,399,4.1
PLAYERS AND ELECTRONICS,Remote Control,1999,3.6
HARDWARE,Charging cable,999,3.5
HARDWARE,micro usb cable,999,4
