Product Category,Product Name,Unit Price,ratings
PREPARED FOODS,Fruits and Vegetables,61.7536,2.73
PREPARED FOODS,Meat,169.7816,4.08
PREPARED FOODS,Snack Foods,167.2842,5
PREPARED FOODS,Canned,41.2454,3.27
PREPARED FOODS,Fruits and Vegetables,224.8088,4.26
PREPARED FOODS,Dairy,181.9608,4.4
PREPARED FOODS,Soft Drinks,165.2526,3.75
PREPARED FOODS,Breakfast,153.1682,3.49
PREPARED FOODS,Household,172.7106,3.55
PREPARED FOODS,Breakfast,132.0626,3.73
PREPARED FOODS,Household,178.7686,3.89
PREPARED FOODS,Health and Hygiene,156.4604,1.81
PREPARED FOODS,Frozen Foods,148.1076,3.93
PREPARED FOODS,Household,34.9874,3.22
PREPARED FOODS,Snack Foods,131.4284,5
PREPARED FOODS,Others,110.7202,3.78
PREPARED FOODS,Baking Goods,146.9444,2.75
PREPARED FOODS,Meat,256.333,4.45
PREPARED FOODS,Baking Goods,48.3034,3.52
PREPARED FOODS,Canned,171.779,1.62
PREPARED FOODS,Household,193.4162,2.99
PREPARED FOODS,Baking Goods,178.437,4.87
PREPARED FOODS,Soft Drinks,145.2128,5
PREPARED FOODS,Health and Hygiene,189.6214,4.76
PREPARED FOODS,Household,164.7868,4.08
PREPARED FOODS,Fruits and Vegetables,170.8106,0.52
PREPARED FOODS,Hard Drinks,171.408,3.17
PREPARED FOODS,Household,258.5962,3.85
PREPARED FOODS,Fruits and Vegetables,117.1492,3.94
PREPARED FOODS,Dairy,40.6138,4.44
PREPARED FOODS,Frozen Foods,141.6812,4.61
PREPARED FOODS,Health and Hygiene,184.9608,3.69
PREPARED FOODS,Starchy Foods,44.606,4.21
PREPARED FOODS,Frozen Foods,108.6912,2.93
PREPARED FOODS,Dairy,259.8594,3.48
PREPARED FOODS,Canned,48.035,2.05
PREPARED FOODS,Dairy,156.3288,4.12
PREPARED FOODS,Snack Foods,119.0098,3.58
PREPARED FOODS,Frozen Foods,185.0266,4.44
PREPARED FOODS,Fruits and Vegetables,125.7388,3.75
PREPARED FOODS,Fruits and Vegetables,42.6086,4.99
PREPARED FOODS,Fruits and Vegetables,105.9964,2.28
PREPARED FOODS,Breads,174.937,4.27
PREPARED FOODS,Baking Goods,52.7956,2.28
PREPARED FOODS,Snack Foods,183.0634,3.71
PREPARED FOODS,Fruits and Vegetables,218.1508,3.11
PREPARED FOODS,Snack Foods,107.328,3.5
PREPARED FOODS,Dairy,117.3782,3.67
PREPARED FOODS,Fruits and Vegetables,169.779,3.33
PREPARED FOODS,Health and Hygiene,105.9938,3.55
PREPARED FOODS,Snack Foods,151.7998,3.64
PREPARED FOODS,Fruits and Vegetables,116.1808,2.32
PREPARED FOODS,Fruits and Vegetables,129.7994,4.06
PREPARED FOODS,Dairy,55.993,5
PREPARED FOODS,Frozen Foods,60.1194,4
PREPARED FOODS,Dairy,182.8608,3.38
PREPARED FOODS,Household,147.4418,3.12
PREPARED FOODS,Frozen Foods,148.5392,3.92
PREPARED FOODS,Hard Drinks,109.1596,4.01
PREPARED FOODS,Hard Drinks,148.9392,3.68
PREPARED FOODS,Baking Goods,122.3098,4.9
PREPARED FOODS,Baking Goods,33.9874,4.26
PREPARED FOODS,Soft Drinks,185.424,3.73
PREPARED FOODS,Hard Drinks,190.4872,2.94
PREPARED FOODS,Frozen Foods,158.263,3.28
PREPARED FOODS,Household,121.1756,1.73
PREPARED FOODS,Frozen Foods,154.563,3.68
PREPARED FOODS,Fruits and Vegetables,88.0514,3.95
PREPARED FOODS,Health and Hygiene,44.8086,5
PREPARED FOODS,Starchy Foods,168.6158,3.41
PREPARED FOODS,Health and Hygiene,194.2162,3.61
PREPARED FOODS,Canned,41.6138,3.4
PREPARED FOODS,Frozen Foods,62.1194,3.66
PREPARED FOODS,Snack Foods,226.3694,3.51
PREPARED FOODS,Frozen Foods,195.5478,4.17
PREPARED FOODS,Household,61.7194,4.73
PREPARED FOODS,Starchy Foods,166.7158,3.88
PREPARED FOODS,Household,176.3396,5
PREPARED FOODS,Snack Foods,230.6668,4.36
PREPARED FOODS,Fruits and Vegetables,61.0536,3.37
PREPARED FOODS,Snack Foods,115.6518,3.41
PREPARED FOODS,Soft Drinks,50.3692,4.06
PREPARED FOODS,Frozen Foods,39.3796,3.63
PREPARED FOODS,Frozen Foods,57.9588,3.68
PREPARED FOODS,Meat,110.0544,4.59
PREPARED FOODS,Dairy,196.3794,3.29
PREPARED FOODS,Frozen Foods,141.2838,4.95
PREPARED FOODS,Fruits and Vegetables,228.2036,2.99
PREPARED FOODS,Frozen Foods,154.0656,4.7
PREPARED FOODS,Household,121.1756,3.88
PREPARED FOODS,Breads,130.0994,3.19
PREPARED FOODS,Baking Goods,187.824,5
PREPARED FOODS,Fruits and Vegetables,62.2194,3.66
PREPARED FOODS,Snack Foods,175.037,3.84
PREPARED FOODS,Others,185.6608,5
PREPARED FOODS,Household,98.37,4.05
PREPARED FOODS,Fruits and Vegetables,106.528,2.52
PREPARED FOODS,Fruits and Vegetables,236.5564,4.99
PREPARED FOODS,Snack Foods,108.257,4.43
PREPARED FOODS,Baking Goods,150.7366,4.4
PREPARED FOODS,Health and Hygiene,102.899,3.01
PREPARED FOODS,Health and Hygiene,112.5228,4.8
PREPARED FOODS,Breads,173.9054,4.36
PREPARED FOODS,Health and Hygiene,36.9874,4.54
PREPARED FOODS,Fruits and Vegetables,188.6188,4.09
PREPARED FOODS,Fruits and Vegetables,84.3882,4.09
PREPARED FOODS,Household,143.0496,2.55
PREPARED FOODS,Household,251.5066,4.43
PREPARED FOODS,Fruits and Vegetables,110.957,3.86
PREPARED FOODS,Fruits and Vegetables,191.653,2.97
PREPARED FOODS,Baking Goods,50.5666,3.32
PREPARED FOODS,Baking Goods,89.9514,3.5
PREPARED FOODS,Snack Foods,115.1834,3.07
PREPARED FOODS,Hard Drinks,151.9682,4.75
PREPARED FOODS,Canned,150.9024,4.13
PREPARED FOODS,Household,179.3976,4.78
PREPARED FOODS,Frozen Foods,122.1098,3.11
PREPARED FOODS,Soft Drinks,142.5154,1.04
PREPARED FOODS,Snack Foods,89.9146,1.08
PREPARED FOODS,Fruits and Vegetables,185.6266,2.82
PREPARED FOODS,Frozen Foods,213.0218,4.15
PREPARED FOODS,Canned,153.5998,3.41
PREPARED FOODS,Health and Hygiene,48.9034,3.45
PREPARED FOODS,Fruits and Vegetables,168.679,3.13
PREPARED FOODS,Snack Foods,192.5136,2.56
PREPARED FOODS,Frozen Foods,188.1214,4.19
PREPARED FOODS,Baking Goods,99.4726,3.75
PREPARED FOODS,Baking Goods,128.102,3.94
PREPARED FOODS,Dairy,52.7298,5
PREPARED FOODS,Breads,216.7166,4.9
PREPARED FOODS,Fruits and Vegetables,51.0692,4.58
PREPARED FOODS,Baking Goods,76.1354,2.7
PREPARED FOODS,Baking Goods,152.5024,5
PREPARED FOODS,Health and Hygiene,57.293,3.01
PREPARED FOODS,Snack Foods,53.264,5
PREPARED FOODS,Soft Drinks,162.7236,3.33
PREPARED FOODS,Fruits and Vegetables,244.3512,3.6
PREPARED FOODS,Meat,154.5314,4.22
PREPARED FOODS,Baking Goods,181.7634,4.25
PREPARED FOODS,Health and Hygiene,193.9162,3.4
PREPARED FOODS,Canned,167.0842,3.55
PREPARED FOODS,Dairy,45.3744,4.47
PREPARED FOODS,Fruits and Vegetables,183.3266,1.97
PREPARED FOODS,Others,121.373,5
PREPARED FOODS,Snack Foods,207.4612,2.91
PREPARED FOODS,Meat,155.4314,5
PREPARED FOODS,Household,98.241,3.2
PREPARED FOODS,Household,120.5124,3.44
PREPARED FOODS,Fruits and Vegetables,109.9228,4.72
PREPARED FOODS,Fruits and Vegetables,198.211,2.75
PREPARED FOODS,Baking Goods,73.3354,2.96
PREPARED FOODS,Meat,151.3366,3.1
PREPARED FOODS,Fruits and Vegetables,117.7466,3.31
PREPARED FOODS,Snack Foods,259.662,4.42
PREPARED FOODS,Baking Goods,66.1142,3.79
PREPARED FOODS,Seafood,52.1982,5
PREPARED FOODS,Fruits and Vegetables,165.6526,2.71
PREPARED FOODS,Dairy,250.475,4.97
PREPARED FOODS,Snack Foods,113.1544,2.74
PREPARED FOODS,Meat,157.2946,4.98
PREPARED FOODS,Canned,106.3622,3.68
PREPARED FOODS,Health and Hygiene,147.5392,3.6
PREPARED FOODS,Canned,164.8842,2.51
PREPARED FOODS,Household,188.653,3.16
PREPARED FOODS,Dairy,247.1802,4.09
PREPARED FOODS,Dairy,255.2672,3.27
PREPARED FOODS,Frozen Foods,142.1812,1.68
PREPARED FOODS,Hard Drinks,115.3834,4.09
PREPARED FOODS,Canned,94.712,4.23
PREPARED FOODS,Baking Goods,171.1764,4.38
PREPARED FOODS,Snack Foods,104.7964,4.12
PREPARED FOODS,Breads,61.4194,4.07
PREPARED FOODS,Household,183.7608,2.97
PREPARED FOODS,Starchy Foods,194.282,3.5
PREPARED FOODS,Snack Foods,112.9518,4.45
PREPARED FOODS,Health and Hygiene,37.1506,3.45
PREPARED FOODS,Canned,181.6292,3.22
PREPARED FOODS,Health and Hygiene,56.393,4.61
PREPARED FOODS,Fruits and Vegetables,168.15,3.75
PREPARED FOODS,Dairy,86.6856,2.98
PREPARED FOODS,Canned,46.4376,4.66
PREPARED FOODS,Meat,141.6812,3.76
PREPARED FOODS,Snack Foods,105.8622,4.2
PREPARED FOODS,Snack Foods,37.719,3.67
PREPARED FOODS,Meat,62.6826,3.55
PREPARED FOODS,Health and Hygiene,240.288,3.24
PREPARED FOODS,Soft Drinks,150.4024,5
PREPARED FOODS,Fruits and Vegetables,110.1228,3.26
PREPARED FOODS,Frozen Foods,166.0526,2.61
PREPARED FOODS,Meat,184.795,4.33
PREPARED FOODS,Canned,118.7124,3.96
PREPARED FOODS,Frozen Foods,73.7354,5
PREPARED FOODS,Household,175.737,3.79
PREPARED FOODS,Fruits and Vegetables,222.0772,3.29
PREPARED FOODS,Frozen Foods,42.9796,2.17
PREPARED FOODS,Breads,34.1874,5
PREPARED FOODS,Dairy,263.9226,2.43
PREPARED FOODS,Soft Drinks,188.553,3.64
PREPARED FOODS,Canned,209.827,3.89
PREPARED FOODS,Snack Foods,260.0304,3.73
PREPARED FOODS,Health and Hygiene,123.373,3.59
PREPARED FOODS,Snack Foods,260.762,5
PREPARED FOODS,Household,185.8898,5
PREPARED FOODS,Soft Drinks,241.5512,3.51
PREPARED FOODS,Snack Foods,185.1266,3.06
PREPARED FOODS,Breads,104.3332,3.63
PREPARED FOODS,Dairy,49.6376,2.65
PREPARED FOODS,Baking Goods,236.2616,4.63
PREPARED FOODS,Fruits and Vegetables,247.4092,3.44
PREPARED FOODS,Meat,50.0324,2.94
PREPARED FOODS,Fruits and Vegetables,78.7986,4.41
PREPARED FOODS,Snack Foods,125.7704,2.85
PREPARED FOODS,Dairy,96.7726,3.97
PREPARED FOODS,Fruits and Vegetables,128.9652,5
PREPARED FOODS,Dairy,242.3538,1.28
PREPARED FOODS,Snack Foods,126.7678,3.94
PREPARED FOODS,Hard Drinks,261.7278,3.81
PREPARED FOODS,Baking Goods,194.9452,4.77
PREPARED FOODS,Dairy,120.144,3.3
PREPARED FOODS,Snack Foods,243.417,4.65
PREPARED FOODS,Frozen Foods,188.3898,4.67
PREPARED FOODS,Breads,84.9566,5
PREPARED FOODS,Snack Foods,109.057,3.53
PREPARED FOODS,Fruits and Vegetables,128.8678,2.69
PREPARED FOODS,Breakfast,232.83,4.73
PREPARED FOODS,Snack Foods,113.5544,3.94
PREPARED FOODS,Frozen Foods,71.9038,2.59
PREPARED FOODS,Household,41.5454,4.21
PREPARED FOODS,Fruits and Vegetables,41.6138,2.99
PREPARED FOODS,Frozen Foods,57.9904,2.94
PREPARED FOODS,Dairy,208.8296,2.83
PREPARED FOODS,Health and Hygiene,117.3492,5
PREPARED FOODS,Hard Drinks,116.3492,3.72
PREPARED FOODS,Dairy,249.5092,4.27
PREPARED FOODS,Fruits and Vegetables,144.6102,3.55
PREPARED FOODS,Health and Hygiene,195.5794,3.29
PREPARED FOODS,Canned,49.9008,2.08
PREPARED FOODS,Household,209.627,5
PREPARED FOODS,Snack Foods,34.919,4.89
PREPARED FOODS,Hard Drinks,234.4616,3.01
PREPARED FOODS,Baking Goods,106.2938,3.86
PREPARED FOODS,Household,146.1102,4.15
PREPARED FOODS,Household,150.4392,3.36
PREPARED FOODS,Dairy,93.8436,3.49
PREPARED FOODS,Frozen Foods,74.2038,3.5
PREPARED FOODS,Snack Foods,54.5956,3.92
PREPARED FOODS,Breads,87.5856,5
PREPARED FOODS,Snack Foods,238.2222,5
PREPARED FOODS,Dairy,239.5538,3.53
PREPARED FOODS,Breakfast,52.3008,4.14
PREPARED FOODS,Baking Goods,167.3132,3.65
PREPARED FOODS,Canned,51.964,2.12
PREPARED FOODS,Snack Foods,213.7244,4.83
PREPARED FOODS,Breakfast,195.3478,3.57
PREPARED FOODS,Meat,249.9408,5
PREPARED FOODS,Household,248.8776,4.21
PREPARED FOODS,Fruits and Vegetables,153.4682,5
PREPARED FOODS,Hard Drinks,192.1846,3.23
PREPARED FOODS,Others,67.2142,2.82
PREPARED FOODS,Frozen Foods,64.3168,3.1
PREPARED FOODS,Others,100.9016,4.34
PREPARED FOODS,Starchy Foods,81.196,3.3
PREPARED FOODS,Snack Foods,171.7422,3.58
PREPARED FOODS,Snack Foods,148.1418,5
PREPARED FOODS,Household,255.5698,3.81
PREPARED FOODS,Fruits and Vegetables,215.1508,4.78
PREPARED FOODS,Health and Hygiene,154.563,4.86
PREPARED FOODS,Breakfast,175.637,2.96
PREPARED FOODS,Fruits and Vegetables,174.8712,1.72
PREPARED FOODS,Soft Drinks,155.7972,4.69
PREPARED FOODS,Fruits and Vegetables,37.8506,5
PREPARED FOODS,Snack Foods,167.7816,4.2
PREPARED FOODS,Frozen Foods,50.6666,5
PREPARED FOODS,Canned,170.679,3.67
PREPARED FOODS,Fruits and Vegetables,99.1042,1.75
PREPARED FOODS,Household,258.7962,4.31
PREPARED FOODS,Household,61.0194,3.42
PREPARED FOODS,Snack Foods,42.1428,4.24
PREPARED FOODS,Household,245.1802,3.35
PREPARED FOODS,Starchy Foods,178.4686,1.45
PREPARED FOODS,Snack Foods,186.3898,3.22
PREPARED FOODS,Household,229.701,2.36
PREPARED FOODS,Snack Foods,98.3068,4.07
PREPARED FOODS,Baking Goods,224.7404,2.25
PREPARED FOODS,Frozen Foods,46.606,1.49
PREPARED FOODS,Frozen Foods,260.8278,5
PREPARED FOODS,Frozen Foods,102.499,5
PREPARED FOODS,Dairy,196.1794,3.91
PREPARED FOODS,Soft Drinks,238.6564,2.86
PREPARED FOODS,Meat,195.511,3.3
PREPARED FOODS,Snack Foods,255.0672,3.85
PREPARED FOODS,Baking Goods,100.6332,3.96
PREPARED FOODS,Household,31.99,4.13
PREPARED FOODS,Dairy,86.2856,4.3
PREPARED FOODS,Household,195.3478,3.02
PREPARED FOODS,Canned,78.7986,4.14
PREPARED FOODS,Household,177.0344,4.07
PREPARED FOODS,Baking Goods,101.3016,2.74
PREPARED FOODS,Frozen Foods,91.1804,3.25
PREPARED FOODS,Frozen Foods,247.8434,4.13
PREPARED FOODS,Snack Foods,143.5154,2.66
PREPARED FOODS,Health and Hygiene,64.8168,1.71
PREPARED FOODS,Health and Hygiene,264.2226,3.13
PREPARED FOODS,Canned,210.927,2.8
PREPARED FOODS,Household,127.9678,4.49
PREPARED FOODS,Household,173.2054,5
PREPARED FOODS,Dairy,181.2318,2.59
PREPARED FOODS,Frozen Foods,180.2318,4.55
PREPARED FOODS,Household,127.9678,4.69
PREPARED FOODS,Snack Foods,62.551,3.16
PREPARED FOODS,Frozen Foods,63.751,4.24
PREPARED FOODS,Canned,143.0786,2.24
PREPARED FOODS,Baking Goods,179.566,4.36
PREPARED FOODS,Snack Foods,197.5452,3.94
PREPARED FOODS,Frozen Foods,51.4666,3.46
PREPARED FOODS,Fruits and Vegetables,146.5734,5
PREPARED FOODS,Household,186.8898,5
PREPARED FOODS,Breads,120.7098,4.17
PREPARED FOODS,Snack Foods,212.5218,3.56
PREPARED FOODS,Baking Goods,141.3812,2.26
PREPARED FOODS,Soft Drinks,131.0652,4.63
PREPARED FOODS,Health and Hygiene,235.759,3.34
PREPARED FOODS,Health and Hygiene,35.4216,3.8
PREPARED FOODS,Snack Foods,110.8544,2.69
PREPARED FOODS,Frozen Foods,92.0488,2.42
PREPARED FOODS,Dairy,43.4428,3.63
PREPARED FOODS,Frozen Foods,48.8692,3.18
PREPARED FOODS,Health and Hygiene,98.041,3.89
PREPARED FOODS,Household,173.8422,3.65
PREPARED FOODS,Frozen Foods,211.7218,2.8
PREPARED FOODS,Fruits and Vegetables,104.0306,4.14
PREPARED FOODS,Household,126.9336,2.85
PREPARED FOODS,Snack Foods,212.7218,3.79
PREPARED FOODS,Snack Foods,127.9678,5
PREPARED FOODS,Health and Hygiene,190.0214,3.59
PREPARED FOODS,Household,222.5746,2.54
PREPARED FOODS,Canned,142.1838,2.96
PREPARED FOODS,Baking Goods,43.6454,4.07
PREPARED FOODS,Canned,151.6682,3.66
PREPARED FOODS,Canned,119.844,4.05
PREPARED FOODS,Canned,146.9418,3.77
PREPARED FOODS,Fruits and Vegetables,260.4278,4.17
PREPARED FOODS,Household,84.825,2.95
PREPARED FOODS,Canned,138.6838,4.16
PREPARED FOODS,Canned,88.7198,5
PREPARED FOODS,Canned,232.53,3.93
PREPARED FOODS,Household,104.5964,5
PREPARED FOODS,Fruits and Vegetables,61.3194,5
PREPARED FOODS,Meat,126.302,5
PREPARED FOODS,Fruits and Vegetables,229.1694,4.2
PREPARED FOODS,Meat,151.8366,1.97
PREPARED FOODS,Household,120.2124,3.69
PREPARED FOODS,Canned,41.7138,3.07
PREPARED FOODS,Baking Goods,197.511,3.6
PREPARED FOODS,Fruits and Vegetables,145.1418,3.54
PREPARED FOODS,Snack Foods,61.2194,3.06
PREPARED FOODS,Health and Hygiene,35.6216,3.23
PREPARED FOODS,Snack Foods,94.012,3.02
PREPARED FOODS,Meat,49.8376,3.31
PREPARED FOODS,Household,233.0642,3.74
PREPARED FOODS,Dairy,165.9526,4.97
PREPARED FOODS,Household,170.4106,3.14
PREPARED FOODS,Breads,194.3794,5
PREPARED FOODS,Others,141.947,5
PREPARED FOODS,Soft Drinks,76.267,3.02
PREPARED FOODS,Snack Foods,57.9588,5
PREPARED FOODS,Health and Hygiene,152.6656,3.71
PREPARED FOODS,Household,243.9802,5
PREPARED FOODS,Dairy,86.4856,3.27
PREPARED FOODS,Hard Drinks,190.2872,3.39
PREPARED FOODS,Hard Drinks,187.1872,4.45
PREPARED FOODS,Dairy,185.824,3.92
PREPARED FOODS,Dairy,45.7744,3.27
PREPARED FOODS,Canned,81.796,4.18
PREPARED FOODS,Fruits and Vegetables,120.5414,3.63
PREPARED FOODS,Starchy Foods,171.3448,3.46
PREPARED FOODS,Soft Drinks,190.3846,3.57
PREPARED FOODS,Snack Foods,258.3646,3.27
PREPARED FOODS,Snack Foods,43.0112,2.77
PREPARED FOODS,Baking Goods,194.711,3.16
PREPARED FOODS,Breads,156.2288,3.51
PREPARED FOODS,Fruits and Vegetables,174.608,4.56
PREPARED FOODS,Breads,251.0092,3.53
PREPARED FOODS,Baking Goods,157.8288,2.76
PREPARED FOODS,Canned,107.6622,4.46
PREPARED FOODS,Canned,176.037,4.16
PREPARED FOODS,Fruits and Vegetables,195.5794,4.07
PREPARED FOODS,Frozen Foods,46.4402,5
PREPARED FOODS,Soft Drinks,189.5188,3.02
PREPARED FOODS,Canned,142.047,4.16
PREPARED FOODS,Household,141.5496,4.43
PREPARED FOODS,Snack Foods,56.0956,4.81
PREPARED FOODS,Soft Drinks,49.3692,2.56
PREPARED FOODS,Soft Drinks,113.086,4.83
PREPARED FOODS,Hard Drinks,125.1362,3.37
PREPARED FOODS,Soft Drinks,95.9436,2.69
PREPARED FOODS,Snack Foods,191.382,3.78
PREPARED FOODS,Fruits and Vegetables,52.9298,2.89
PREPARED FOODS,Frozen Foods,130.331,4.54
PREPARED FOODS,Snack Foods,227.9352,3.1
PREPARED FOODS,Others,121.973,3.03
PREPARED FOODS,Frozen Foods,187.3898,4.47
PREPARED FOODS,Fruits and Vegetables,94.741,3.48
PREPARED FOODS,Hard Drinks,145.7128,3.12
PREPARED FOODS,Dairy,75.3012,4.9
PREPARED FOODS,Baking Goods,67.8142,4.42
PREPARED FOODS,Baking Goods,44.4086,4.35
PREPARED FOODS,Fruits and Vegetables,41.1138,3.95
PREPARED FOODS,Snack Foods,161.2578,3.64
PREPARED FOODS,Dairy,119.944,4.74
PREPARED FOODS,Snack Foods,40.348,4.27
PREPARED FOODS,Hard Drinks,35.8532,3.8
PREPARED FOODS,Dairy,50.3692,2.67
PREPARED FOODS,Frozen Foods,101.2042,3.87
PREPARED FOODS,Soft Drinks,91.312,2.15
PREPARED FOODS,Snack Foods,260.2962,3.85
PREPARED FOODS,Starchy Foods,226.3062,4.08
PREPARED FOODS,Fruits and Vegetables,163.8526,3.85
PREPARED FOODS,Breads,100.9332,3.67
PREPARED FOODS,Frozen Foods,130.331,3.95
PREPARED FOODS,Soft Drinks,198.1084,3.72
PREPARED FOODS,Health and Hygiene,142.0812,3.87
PREPARED FOODS,Snack Foods,194.611,4.06
PREPARED FOODS,Canned,189.053,1.94
PREPARED FOODS,Canned,126.5046,4.15
PREPARED FOODS,Fruits and Vegetables,44.5086,5
PREPARED FOODS,Baking Goods,91.683,3.69
PREPARED FOODS,Frozen Foods,40.9454,3.37
PREPARED FOODS,Fruits and Vegetables,176.3712,2.93
PREPARED FOODS,Snack Foods,125.8704,2.83
PREPARED FOODS,Household,173.2054,5
PREPARED FOODS,Hard Drinks,144.4128,5
PREPARED FOODS,Dairy,155.7998,3.43
PREPARED FOODS,Seafood,149.905,4.25
PREPARED FOODS,Meat,104.6306,3.4
PREPARED FOODS,Household,121.2414,3.11
PREPARED FOODS,Soft Drinks,175.6054,3.22
PREPARED FOODS,Snack Foods,128.5678,4.21
PREPARED FOODS,Fruits and Vegetables,127.8678,1.79
PREPARED FOODS,Health and Hygiene,192.8846,2.89
PREPARED FOODS,Snack Foods,104.3332,3.72
PREPARED FOODS,Canned,161.8894,1.86
PREPARED FOODS,Health and Hygiene,147.6734,3.98
PREPARED FOODS,Soft Drinks,173.4738,4.75
PREPARED FOODS,Fruits and Vegetables,149.505,2.75
PREPARED FOODS,Fruits and Vegetables,224.2088,4.61
PREPARED FOODS,Fruits and Vegetables,60.5194,3.75
PREPARED FOODS,Snack Foods,45.4428,2.12
PREPARED FOODS,Breads,156.5314,3.7
PREPARED FOODS,Frozen Foods,77.9302,3.7
PREPARED FOODS,Snack Foods,107.6622,4.57
PREPARED FOODS,Frozen Foods,245.2144,3.8
PREPARED FOODS,Snack Foods,164.1842,4.46
PREPARED FOODS,Snack Foods,160.6552,3.23
PREPARED FOODS,Snack Foods,120.544,3.68
PREPARED FOODS,Dairy,109.2886,3.51
PREPARED FOODS,Canned,234.03,2.53
PREPARED FOODS,Fruits and Vegetables,40.4138,4.71
PREPARED FOODS,Hard Drinks,252.104,3.68
PREPARED FOODS,Household,191.6162,3.22
PREPARED FOODS,Fruits and Vegetables,146.4102,3.83
PREPARED FOODS,Household,168.9448,2.71
PREPARED FOODS,Hard Drinks,76.6012,3.01
PREPARED FOODS,Snack Foods,244.4828,3.8
PREPARED FOODS,Breads,161.1578,3.41
PREPARED FOODS,Snack Foods,161.9578,3.89
PREPARED FOODS,Household,196.711,3.43
PREPARED FOODS,Frozen Foods,248.8776,4.08
PREPARED FOODS,Fruits and Vegetables,60.3536,3.06
PREPARED FOODS,Household,94.0462,3.81
PREPARED FOODS,Fruits and Vegetables,101.87,5
PREPARED FOODS,Canned,35.9506,4.71
PREPARED FOODS,Fruits and Vegetables,116.3808,2.57
PREPARED FOODS,Baking Goods,240.4538,3.37
PREPARED FOODS,Dairy,96.6726,4.32
PREPARED FOODS,Baking Goods,249.9724,4.52
PREPARED FOODS,Frozen Foods,74.0354,3.34
PREPARED FOODS,Breads,99.47,4.27
PREPARED FOODS,Breads,168.9816,3.75
PREPARED FOODS,Household,247.5776,3.1
PREPARED FOODS,Frozen Foods,187.2898,3.85
PREPARED FOODS,Baking Goods,86.2856,2.57
PREPARED FOODS,Starchy Foods,60.0904,3.39
PREPARED FOODS,Household,106.0306,5
PREPARED FOODS,Health and Hygiene,110.1544,5
PREPARED FOODS,Breakfast,55.1614,3.66
PREPARED FOODS,Frozen Foods,42.2796,2.55
PREPARED FOODS,Dairy,178.9002,4.96
PREPARED FOODS,Snack Foods,162.5526,4.95
PREPARED FOODS,Fruits and Vegetables,119.344,5
PREPARED FOODS,Household,167.4474,2.88
PREPARED FOODS,Snack Foods,42.6112,4.42
PREPARED FOODS,Health and Hygiene,40.348,4.61
PREPARED FOODS,Household,36.4874,3.92
PREPARED FOODS,Snack Foods,259.8304,4.19
PREPARED FOODS,Health and Hygiene,96.2726,3.68
PREPARED FOODS,Canned,125.5046,2.39
PREPARED FOODS,Snack Foods,101.9332,5
PREPARED FOODS,Canned,110.6228,4.74
PREPARED FOODS,Frozen Foods,89.7488,4.31
PREPARED FOODS,Frozen Foods,191.382,3.74
PREPARED FOODS,Health and Hygiene,37.1506,3.02
PREPARED FOODS,Breads,121.9414,2.84
PREPARED FOODS,Breakfast,92.9804,3.38
PREPARED FOODS,Household,120.3782,3.77
PREPARED FOODS,Snack Foods,173.7054,4.39
PREPARED FOODS,Frozen Foods,37.219,2.49
PREPARED FOODS,Frozen Foods,215.1534,3.2
PREPARED FOODS,Canned,84.9224,2.91
PREPARED FOODS,Meat,180.6292,3.37
PREPARED FOODS,Fruits and Vegetables,127.9678,3.57
PREPARED FOODS,Soft Drinks,190.653,4.83
PREPARED FOODS,Household,120.2414,5
PREPARED FOODS,Household,245.146,5
PREPARED FOODS,Dairy,112.8176,2.84
HARDWARE,charging cable,"1,099",4.2
HARDWARE,USB cable,349,4
HARDWARE,charging cable,899,3.9
HARDWARE,USB cable,699,4.2
HARDWARE,usb cable,399,4.2
HARDWARE,Charging cable,"1,000",3.9
HARDWARE,USB cable,499,4.1
HARDWARE,Usb cable,299,4.3
HARDWARE,USB adapters,999,4.2
HARDWARE,USB cable,299,4
HARDWARE,usb cable,339,4.3
HARDWARE,USB cable,799,4.2
PLAYERS AND ELECTRONICS,HDMI cable,700,4.4
HARDWARE,usb cable,899,4.2
HARDWARE,usb cable,399,4.1
HARDWARE,USB cable,399,4.4
PLAYERS AND ELECTRONICS,smart tv,"24,999",4.2
HARDWARE,USB cable,399,4
HARDWARE,Charging cable,499,4.1
PLAYERS AND ELECTRONICS,LED TV,"21,990",4.3
HARDWARE,Lightning cable,"1,799",4.5
PLAYERS AND ELECTRONICS,HDMI cable,499,3.7
PLAYERS AND ELECTRONICS,LED smart tv,"22,900",4.3
HARDWARE, Micro Usb cable,199,4
PLAYERS AND ELECTRONICS,LED TV,"19,990",4.3
PLAYERS AND ELECTRONICS,HDMI cable,699,4.2
PLAYERS AND ELECTRONICS,LED TV,"19,999",4.2
HARDWARE,Charging cable,399,4
HARDWARE,Charging cable,"1,999",4.4
HARDWARE,USB cable,999,4.3
HARDWARE, USB charging cable,750,4.5
HARDWARE,Charging cable,499,4
HARDWARE,Charging cable,"1,099",4.3
HARDWARE,usb cable,599,4.3
HARDWARE,charging usb cable,999,3.9
HARDWARE,micro usb cable,666.66,3.9
HARDWARE,Lightning cable,"1,900",4.4
HARDWARE,charging cable,999,4
PLAYERS AND ELECTRONICS,LED smart tv,"45,999",4.2
HARDWARE,USB cable,"1,999",4.2
HARDWARE,USB cable,695,4.5
PLAYERS AND ELECTRONICS,LED TV,"34,999",4.3
HARDWARE,charging cable,"1,099",4.2
